container,crop,rep,bay,reservoir_size_liters,plant,date,pH,EC,h2o_temp_C,d.o.,plant_height_cm,harvest_fresh_mass_g,harvest_dry_mass_g
FS2,basil,1,208,150,817,20180822,6.1,2.4,27,NA,NA,NA,NA
FS2,basil,1,208,150,818,20180822,6.1,2.4,27,NA,NA,NA,NA
FS2,basil,1,209,75,901,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,902,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,903,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,904,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,905,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,906,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,907,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,908,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,909,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,910,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,911,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,912,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,913,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,914,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,915,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,916,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,917,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,918,20180822,6.1,1.9,26,NA,NA,NA,NA
FS2,basil,1,210,150,1001,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1002,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1003,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1004,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1005,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1006,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1007,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1008,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1009,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1010,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1011,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1012,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1013,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1014,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1015,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1016,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1017,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1018,20180822,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,201,75,101,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,102,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,103,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,104,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,105,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,106,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,107,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,108,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,109,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,110,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,111,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,112,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,113,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,114,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,115,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,116,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,117,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,201,75,118,20180823,5.9,3,25,NA,NA,NA,NA
FS2,basil,1,202,150,201,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,202,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,203,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,204,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,205,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,206,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,207,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,208,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,209,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,210,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,211,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,212,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,213,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,214,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,215,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,216,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,217,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,202,150,218,20180823,6,2.6,25,NA,NA,NA,NA
FS2,basil,1,203,75,301,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,302,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,303,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,304,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,305,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,306,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,307,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,308,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,309,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,310,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,311,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,312,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,313,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,314,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,315,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,316,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,317,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,203,75,318,20180823,5.9,2.8,26,NA,NA,NA,NA
FS2,basil,1,204,150,401,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,402,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,403,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,404,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,405,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,406,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,407,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,408,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,409,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,410,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,411,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,412,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,413,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,414,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,415,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,416,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,417,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,204,150,418,20180823,6.2,2.4,27,NA,NA,NA,NA
FS2,basil,1,205,75,501,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,502,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,503,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,504,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,505,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,506,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,507,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,508,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,509,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,510,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,511,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,512,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,513,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,514,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,515,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,516,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,517,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,205,75,518,20180823,6,2.6,26,NA,NA,NA,NA
FS2,basil,1,206,150,601,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,602,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,603,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,604,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,605,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,606,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,607,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,608,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,609,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,610,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,611,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,612,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,613,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,614,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,615,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,616,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,617,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,206,150,618,20180823,6.2,2.1,27,NA,NA,NA,NA
FS2,basil,1,207,75,701,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,702,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,703,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,704,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,705,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,706,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,707,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,708,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,709,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,710,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,711,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,712,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,713,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,714,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,715,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,716,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,717,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,207,75,718,20180823,6,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,801,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,802,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,803,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,804,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,805,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,806,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,807,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,808,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,809,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,810,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,811,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,812,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,813,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,814,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,815,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,816,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,817,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,208,150,818,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,209,75,901,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,902,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,903,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,904,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,905,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,906,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,907,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,908,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,909,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,910,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,911,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,912,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,913,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,914,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,915,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,916,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,917,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,209,75,918,20180823,6.2,1.9,26,NA,NA,NA,NA
FS2,basil,1,210,150,1001,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1002,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1003,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1004,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1005,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1006,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1007,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1008,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1009,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1010,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1011,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1012,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1013,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1014,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1015,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1016,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1017,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,210,150,1018,20180823,6.1,2.5,26,NA,NA,NA,NA
FS2,basil,1,201,75,101,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,102,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,103,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,104,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,105,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,106,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,107,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,108,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,109,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,110,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,111,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,112,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,113,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,114,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,115,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,116,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,117,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,201,75,118,20180824,5.9,2.7,24,7.5,NA,NA,NA
FS2,basil,1,202,150,201,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,202,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,203,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,204,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,205,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,206,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,207,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,208,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,209,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,210,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,211,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,212,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,213,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,214,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,215,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,216,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,217,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,202,150,218,20180824,6.1,2.5,24,7.3,NA,NA,NA
FS2,basil,1,203,75,301,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,302,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,303,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,304,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,305,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,306,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,307,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,308,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,309,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,310,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,311,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,312,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,313,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,314,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,315,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,316,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,317,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,203,75,318,20180824,6,2.6,24,7.3,NA,NA,NA
FS2,basil,1,204,150,401,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,402,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,403,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,404,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,405,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,406,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,407,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,408,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,409,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,410,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,411,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,412,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,413,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,414,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,415,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,416,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,417,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,204,150,418,20180824,6.3,2.3,25,6.9,NA,NA,NA
FS2,basil,1,205,75,501,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,502,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,503,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,504,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,505,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,506,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,507,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,508,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,509,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,510,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,511,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,512,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,513,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,514,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,515,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,516,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,517,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,205,75,518,20180824,6.1,2.4,25,6.8,NA,NA,NA
FS2,basil,1,206,150,601,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,602,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,603,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,604,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,605,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,606,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,607,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,608,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,609,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,610,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,611,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,612,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,613,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,614,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,615,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,616,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,617,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,206,150,618,20180824,6.3,2.1,26,7.1,NA,NA,NA
FS2,basil,1,207,75,701,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,702,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,703,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,704,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,705,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,706,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,707,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,708,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,709,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,710,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,711,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,712,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,713,20180824,6.2,2.2,25,6.7,NA,NA,NA
FS2,basil,1,207,75,714,20180824,6.2,2.2,25,6.7,NA,NA,NA
